,Date,BZ=F,IMOEX.ME,USDRUB=X,Key_rate,Euro,Dollar,Gold
59,2017-03-31,52.83000183105469,1995.9000244140625,55.98429870605469,9.75,59.8889,56.1438,2234.03
60,2017-04-03,52.72999954223633,2008.6099853515625,56.23460006713867,9.75,59.9876,56.2373,2249.39
61,2017-04-04,54.16999816894531,2025.68994140625,56.08480072021485,9.75,60.1865,56.4664,2288.6
62,2017-04-05,54.36000061035156,2056.320068359375,55.949798583984375,9.75,59.7246,55.9705,2250.78
63,2017-04-06,54.88999938964844,2054.68994140625,56.41429901123047,9.75,60.0595,56.3901,2274.91
64,2017-04-07,55.2400016784668,2020.22998046875,56.39849853515625,9.75,60.4874,56.8871,2313.7
65,2017-04-10,55.97999954223633,1971.22998046875,57.3759994506836,9.75,60.6723,57.3041,2313.04
66,2017-04-11,56.22999954223633,1977.949951171875,57.10449981689453,9.75,60.3386,56.9373,2299.38
67,2017-04-12,55.86000061035156,1947.8800048828125,57.028099060058594,9.75,60.2805,56.8334,2321.61
68,2017-04-13,55.88999938964844,1944.699951171875,56.62160110473633,9.75,60.1855,56.5271,2340.43
69,2017-04-14,,,56.2588996887207,9.75,0.0,56.1847,2324.19
70,2017-04-17,55.36000061035156,1942.719970703125,56.30289840698242,9.75,0.0,56.141,2322.38
71,2017-04-18,54.88999938964844,1920.2900390625,55.88240051269531,9.75,59.6904,56.0484,2312.71
72,2017-04-19,52.93000030517578,1916.5,56.19649887084961,9.75,60.1967,56.1514,2315.48
73,2017-04-20,52.9900016784668,1932.1700439453125,56.567901611328125,9.75,60.5698,56.3235,2321.52
74,2017-04-21,51.959999084472656,1944.719970703125,56.10940170288086,9.75,60.2543,56.2416,2316.77
75,2017-04-24,51.59999847412109,1979.5699462890625,56.42649841308594,9.75,60.7478,55.9399,2293.05
76,2017-04-25,52.09999847412109,1998.4100341796875,55.77989959716797,9.75,60.8736,55.9281,2281.14
77,2017-04-26,51.81999969482422,2026.9200439453125,56.060001373291016,9.75,61.5152,56.4876,2290.2
78,2017-04-27,51.43999862670898,2011.6700439453125,57.09700012207031,9.75,62.0335,56.9154,2315.75
79,2017-04-28,51.72999954223633,2016.7099609375,56.97200012207031,9.75,62.083,56.8766,2318.58
80,2017-05-01,51.65999984741211,,56.93199920654297,,,,
81,2017-05-02,,2026.8499755859373,56.97380065917969,9.25,62.1806,56.9773,2299.42
82,2017-05-03,50.790000915527344,1993.6600341796875,57.0546989440918,9.25,62.342,57.157,2301.71
83,2017-05-04,48.380001068115234,1998.8699951171875,57.32540130615234,9.25,62.9646,57.702,2287.51
84,2017-05-05,49.09999847412109,2002.4100341796875,58.36000061035156,9.25,64.079,58.4244,2332.61
85,2017-05-08,49.34000015258789,,58.047000885009766,,,,
86,2017-05-09,48.72999954223633,,58.20500183105469,,,,
87,2017-05-10,50.220001220703125,2028.2099609375,58.41899871826172,9.25,63.1343,57.9657,2283.73
88,2017-05-11,50.77000045776367,2002.5400390625,57.43960189819336,9.25,62.1241,57.1178,2242.15
89,2017-05-12,50.84000015258789,1994.5799560546875,57.07040023803711,9.25,62.15,57.1704,2256.71
90,2017-05-15,51.81999969482422,2003.1199951171875,57.0817985534668,9.25,61.7911,56.4205,2238.06
91,2017-05-16,51.650001525878906,1992.93994140625,56.33349990844727,9.25,62.144,56.2954,2232.16
92,2017-05-17,52.209999084472656,1994.3499755859373,56.42699813842773,9.25,62.9472,56.7794,2270.37
93,2017-05-18,52.5099983215332,1967.6600341796875,57.0713005065918,9.25,64.1649,57.6751,2330.53
94,2017-05-19,53.61000061035156,1962.4000244140625,57.52579879760742,9.25,63.6258,57.0614,2300.58
95,2017-05-22,53.869998931884766,1950.510009765625,56.92699813842773,9.25,63.304,56.6041,2280.13
96,2017-05-23,54.150001525878906,1960.1600341796875,56.60029983520508,9.25,63.6125,56.5104,2290.86
97,2017-05-24,53.959999084472656,1951.97998046875,56.3036994934082,9.25,62.9839,56.3506,2264.02
98,2017-05-25,51.459999084472656,1947.260009765625,56.34590148925781,9.25,63.0505,56.1671,2266.17
99,2017-05-26,52.150001525878906,1934.25,56.80139923095703,9.25,63.5996,56.73,2308.3
100,2017-05-29,,1940.77001953125,56.48149871826172,9.25,63.2523,,2306.55
101,2017-05-30,51.84000015258789,1932.9100341796875,56.46220016479492,9.25,62.9761,56.5477,2294.58
102,2017-05-31,50.310001373291016,1900.3800048828125,56.530799865722656,9.25,63.463,56.7091,2303.34
103,2017-06-01,50.33000183105469,1869.6600341796875,56.71039962768555,9.25,63.5226,56.5706,2301.5
104,2017-06-02,49.95000076293945,1881.8699951171875,56.37929916381836,9.25,63.5582,56.6357,2298.14
105,2017-06-05,49.470001220703125,1877.68994140625,56.60609817504883,9.25,63.7511,56.6069,2331.16
106,2017-06-06,50.119998931884766,1870.0400390625,56.58110046386719,9.25,63.7585,56.6768,2346.63
107,2017-06-07,48.060001373291016,1868.4200439453125,56.48529815673828,9.25,63.6908,56.6285,2351.86
108,2017-06-08,47.86000061035156,1874.2099609375,57.04130172729492,9.25,64.0492,56.9509,2353.92
109,2017-06-09,48.150001525878906,1883.3399658203125,56.87329864501953,9.25,63.6617,56.9241,2335.26
110,2017-06-12,48.290000915527344,,57.01240158081055,,,,
111,2017-06-13,48.720001220703125,1861.27001953125,57.000099182128906,9.25,63.769,56.8943,2307.78
112,2017-06-14,47.0,1838.3199462890625,56.87770080566406,9.25,63.9158,57.0134,2325.42
113,2017-06-15,46.91999816894531,1817.8199462890625,57.42599868774414,9.25,64.2093,57.476,2327.5
114,2017-06-16,47.369998931884766,1822.9100341796875,57.79999923706055,9.25,64.3678,57.6397,2332.76
115,2017-06-19,46.90999984741211,1849.780029296875,57.70940017700195,9.0,64.9901,58.076,2331.31
116,2017-06-20,46.02000045776367,1857.9599609375,58.42110061645508,9.0,65.571,58.9387,2347.59
117,2017-06-21,44.81999969482422,1850.81005859375,59.560001373291016,9.0,66.646,59.7812,2405.61
118,2017-06-22,45.220001220703125,1860.050048828125,60.2400016784668,9.0,66.9433,59.9716,2419.97
119,2017-06-23,45.540000915527344,1867.4599609375,59.84349822998047,9.0,66.5814,59.5891,2409.58
120,2017-06-26,45.83000183105469,1860.3900146484373,59.42340087890625,9.0,66.0388,59.001,2353.82
121,2017-06-27,46.650001525878906,1878.93994140625,58.89419937133789,9.0,66.211,58.9606,2367.22
122,2017-06-28,47.310001373291016,1891.97998046875,59.35150146484375,9.0,67.6563,59.5657,2395.94
123,2017-06-29,47.41999816894531,1881.0400390625,59.21670150756836,9.0,67.3774,59.0322,2368.09
124,2017-06-30,47.91999816894531,1879.5,59.41999816894531,9.0,67.6434,59.2408,2373.75
125,2017-07-03,47.869998931884766,1902.5899658203125,58.88059997558594,9.0,67.2875,59.1312,2341.83
126,2017-07-04,,1917.4000244140625,59.234901428222656,9.0,67.2705,,2331.3
127,2017-07-05,47.790000915527344,1921.3800048828125,59.35850143432617,9.0,67.7901,59.8114,2340.55
128,2017-07-06,48.11000061035156,1923.219970703125,60.17850112915039,9.0,68.3333,60.1481,2371.28
129,2017-07-07,46.709999084472656,1912.47998046875,60.09999847412109,9.0,68.9102,60.3642,2369.08
130,2017-07-10,46.880001068115234,1925.739990234375,60.347900390625,9.0,68.7778,60.3512,2341.12
131,2017-07-11,47.52000045776367,1937.6400146484373,,9.0,69.2393,60.7587,2366.63
132,2017-07-12,47.7400016784668,1954.3900146484373,60.7599983215332,9.0,69.4461,60.4914,2376.69
133,2017-07-13,48.41999816894531,1959.9100341796875,59.900001525878906,9.0,68.5704,60.0228,2363.34
134,2017-07-14,48.90999984741211,1960.68994140625,59.7484016418457,9.0,68.1479,59.5841,2346.73
135,2017-07-17,48.41999816894531,1959.1099853515625,59.061500549316406,9.0,67.7383,59.1759,2335.49
136,2017-07-18,48.84000015258789,1947.7099609375,59.290000915527344,9.0,68.3235,59.1951,2361.38
137,2017-07-19,49.70000076293945,1951.8900146484373,59.07989883422852,9.0,68.1905,59.1452,2361.5
138,2017-07-20,49.29999923706055,1946.510009765625,58.94710159301758,9.0,67.9787,59.0762,2348.87
139,2017-07-21,48.060001373291016,1925.1300048828125,58.88999938964844,9.0,68.5637,58.8882,2363.19
140,2017-07-24,48.59999847412109,1931.75,59.227500915527344,9.0,69.6011,59.7874,2408.75
141,2017-07-25,50.20000076293945,1923.72998046875,59.970001220703125,9.0,69.7602,59.8846,2407.86
142,2017-07-26,50.970001220703125,1933.0999755859373,59.95249938964844,9.0,69.6928,59.9095,2398.83
143,2017-07-27,51.4900016784668,1945.1199951171875,59.54090118408203,9.0,69.6186,59.4511,2410.62
144,2017-07-28,52.52000045776367,1916.75,59.37200164794922,9.0,69.6079,59.4669,2411.34
145,2017-07-31,52.650001525878906,1919.530029296875,59.47919845581055,9.0,70.4297,60.0636,2445.42
146,2017-08-01,52.630001068115234,1940.1400146484373,59.72999954223633,9.0,70.7906,59.9758,2437.9
147,2017-08-02,52.36000061035156,1965.47998046875,60.17440032958984,9.0,71.7379,60.603,2467.12
148,2017-08-03,52.0099983215332,1965.2900390625,60.4900016784668,9.0,71.7632,60.5652,2464.5
149,2017-08-04,52.41999816894531,1953.489990234375,60.295501708984375,9.0,71.648,60.2838,2461.92
150,2017-08-07,52.369998931884766,1970.3699951171875,59.93550109863281,9.0,70.922,60.0944,2428.31
151,2017-08-08,52.13999938964844,1989.6099853515625,59.955299377441406,9.0,70.8363,59.97,2432.93
152,2017-08-09,52.70000076293945,1975.9100341796875,59.78919982910156,9.0,70.4023,59.9857,2444.34
153,2017-08-10,51.900001525878906,1960.22998046875,60.07059860229492,9.0,70.2124,59.8869,2464.17
154,2017-08-11,52.09999847412109,1944.8299560546875,59.98929977416992,9.0,70.6819,60.0833,2492.94
155,2017-08-14,50.72999954223633,1951.75,59.78929901123047,9.0,70.5914,59.7737,2463.02
156,2017-08-15,50.79999923706055,1950.280029296875,59.81110000610352,9.0,70.3889,59.935,2455.75
157,2017-08-16,50.27000045776367,1942.8800048828125,59.7509994506836,9.0,69.8719,59.5744,2435.97
158,2017-08-17,51.02999877929688,1941.52001953125,59.41120147705078,9.0,69.5519,59.3041,2449.51
159,2017-08-18,52.720001220703125,1930.7099609375,59.039798736572266,9.0,69.7105,59.3486,2471.99
160,2017-08-21,51.65999984741211,1937.6600341796875,58.89500045776367,9.0,69.3929,59.074,2448.27
161,2017-08-22,51.869998931884766,1947.4000244140625,59.072601318359375,9.0,69.5072,59.0435,2439.33
162,2017-08-23,52.56999969482422,1958.52001953125,58.97700119018555,9.0,69.6142,59.1275,2445.68
163,2017-08-24,52.040000915527344,1973.5,58.972599029541016,9.0,69.73,59.1445,2444.99
164,2017-08-25,52.40999984741211,1979.1400146484373,59.13050079345703,9.0,69.691,59.1005,2447.5
165,2017-08-28,51.88999938964844,1987.1500244140625,58.56330108642578,9.0,69.7932,58.4784,2419.35
166,2017-08-29,52.0,1989.1199951171875,58.43000030517578,9.0,70.6367,58.6651,2490.44
167,2017-08-30,50.86000061035156,2008.8800048828125,58.76279830932617,9.0,70.0622,58.6363,2474.72
168,2017-08-31,52.380001068115234,2022.219970703125,58.4551010131836,9.0,69.4214,58.4441,2457.88
169,2017-09-01,52.31999969482422,2010.97998046875,57.97669982910156,9.0,68.9539,57.8257,2460.84
170,2017-09-04,,2003.3199462890625,57.46549987792969,9.0,,,2479.32
171,2017-09-05,53.380001068115234,2004.02001953125,57.73799896240234,9.0,68.7774,57.8198,2475.84
172,2017-09-06,54.20000076293945,2014.5999755859373,57.55160140991211,9.0,68.4541,57.3973,2470.54
173,2017-09-07,54.4900016784668,2010.1700439453125,57.34099960327149,9.0,68.2626,57.0505,2462.58
174,2017-09-08,53.77999877929688,2032.75,56.91180038452149,9.0,68.7203,57.0118,2475.5
175,2017-09-11,53.84000015258789,2044.1300048828125,57.31729888916016,9.0,68.6363,57.1473,2460.67
176,2017-09-12,54.27000045776367,2058.800048828125,57.215599060058594,9.0,68.6179,57.3915,2441.8
177,2017-09-13,55.15999984741211,2054.18994140625,57.62779998779297,9.0,69.1593,57.7377,2470.08
178,2017-09-14,55.470001220703125,2052.25,57.90769958496094,9.0,68.6161,57.7125,2457.3
179,2017-09-15,55.619998931884766,2053.81005859375,57.52949905395508,9.0,68.6398,57.5445,2450.91
180,2017-09-18,55.47999954223633,2059.080078125,57.67259979248047,8.5,68.816,57.6403,2435.14
181,2017-09-19,55.13999938964844,2048.989990234375,58.07109832763672,8.5,69.6501,58.0995,2444.1
182,2017-09-20,56.290000915527344,2057.530029296875,58.080299377441406,8.5,69.6702,57.9838,2457.4
183,2017-09-21,56.43000030517578,2060.239990234375,58.11470031738281,8.5,69.186,58.1235,2428.57
184,2017-09-22,56.86000061035156,2051.6298828125,57.86349868774414,8.5,68.9803,57.5796,2404.09
185,2017-09-25,59.02000045776367,2069.110107421875,57.596900939941406,8.5,68.3298,57.4205,2397.7
186,2017-09-26,58.43999862670898,2071.1298828125,57.55379867553711,8.5,67.9903,57.5498,2416.8
187,2017-09-27,57.900001525878906,2081.1201171875,57.8588981628418,8.5,68.225,58.0759,2408.36
188,2017-09-28,57.40999984741211,2071.639892578125,58.16899871826172,8.5,68.5292,58.2419,2412.46
189,2017-09-29,57.540000915527344,2077.18994140625,57.88980102539063,8.5,68.2813,57.8216,2400.53
190,2017-10-02,57.459999084472656,2075.719970703125,57.52109909057617,8.5,67.9363,57.861,2366.37
191,2017-10-03,56.0,2076.81005859375,57.87689971923828,8.5,68.0352,57.969,2366.97
192,2017-10-04,55.79999923706055,2077.090087890625,57.9098014831543,8.5,67.9152,57.713,2369.68
193,2017-10-05,57.0,2088.320068359375,57.64599990844727,8.5,67.6353,57.5075,2366.67
194,2017-10-06,55.619998931884766,2093.860107421875,57.70719909667969,8.5,67.5202,57.8523,2355.13
195,2017-10-09,55.790000915527344,2096.2900390625,58.17599868774414,8.5,68.4519,,2403.87
196,2017-10-10,56.61000061035156,2086.909912109375,58.25170135498047,8.5,68.3291,57.9874,2407.73
197,2017-10-11,56.93999862670898,2101.070068359375,57.93830108642578,8.5,68.4388,57.8671,2402.61
198,2017-10-12,56.25,2094.9599609375,57.80110168457031,8.5,68.3907,57.6831,2400.78
199,2017-10-13,57.16999816894531,2098.77001953125,57.63740158081055,8.5,68.1244,57.5196,2396.96
200,2017-10-16,57.81999969482422,2106.389892578125,57.20399856567383,8.5,67.4135,57.1705,2395.42
201,2017-10-17,57.880001068115234,2092.570068359375,57.19409942626953,8.5,67.4376,57.3403,2377.56
202,2017-10-18,58.150001525878906,2094.39990234375,57.274898529052734,8.5,67.3376,57.3122,2358.11
203,2017-10-19,57.22999954223633,2072.72998046875,57.375301361083984,8.5,67.9574,57.5512,2375.49
204,2017-10-20,57.75,2071.830078125,57.23820114135742,8.5,67.8589,57.4965,2367.24
205,2017-10-23,57.369998931884766,2063.81005859375,57.5447998046875,8.5,67.5018,57.4522,2356.31
206,2017-10-24,58.33000183105469,2061.7900390625,57.488399505615234,8.5,67.6235,57.5144,2366.65
207,2017-10-25,58.43999862670898,2049.47998046875,57.61520004272461,8.5,67.7569,57.5864,2358.02
208,2017-10-26,59.29999923706055,2046.68994140625,57.71530151367188,8.5,68.1712,57.6958,2373.46
209,2017-10-27,60.43999862670898,2068.760009765625,57.84090042114258,8.5,67.5427,58.1924,2367.52
210,2017-10-30,60.900001525878906,2065.25,58.09640121459961,8.25,67.1983,57.8137,2368.1
211,2017-10-31,61.369998931884766,2064.31005859375,57.90019989013672,8.25,67.6945,58.1939,2381.26
212,2017-11-01,61.290000915527344,2082.72998046875,58.22969818115234,8.25,67.7038,58.1661,2391.87
213,2017-11-02,60.619998931884766,2073.0400390625,58.20980072021485,8.25,67.682,58.1545,2383.72
214,2017-11-03,62.06999969482422,2081.14990234375,58.261600494384766,8.25,68.1057,58.4903,2395.72
215,2017-11-06,64.2699966430664,,58.93330001831055,,,,
216,2017-11-07,63.68999862670898,2155.550048828125,58.25590133666992,8.25,67.8742,58.6611,2398.76
217,2017-11-08,63.4900016784668,2163.010009765625,59.34090042114258,8.25,68.7409,59.2911,2442.51
218,2017-11-09,63.93000030517578,2183.610107421875,59.11100006103516,8.25,68.7773,59.2647,2446.04
219,2017-11-10,63.52000045776367,2169.260009765625,59.310001373291016,8.25,68.9609,59.2398,2448.06
220,2017-11-13,63.15999984741211,2167.6298828125,59.19990158081055,8.25,69.0771,59.3585,2432.48
221,2017-11-14,62.209999084472656,2166.830078125,59.36759948730469,8.25,69.7661,59.6467,2441.49
222,2017-11-15,61.869998931884766,2131.75,60.3109016418457,8.25,71.2598,60.2412,2490.46
223,2017-11-16,61.36000061035156,2132.64990234375,,8.25,70.5946,59.9195,2464.32
224,2017-11-17,62.720001220703125,2131.909912109375,59.664398193359375,8.25,70.2971,59.5403,2461.43
225,2017-11-20,62.220001220703125,2130.389892578125,59.0989990234375,8.25,69.7595,59.2985,2462.86
226,2017-11-21,62.56999969482422,2155.820068359375,59.36869812011719,8.25,69.7357,59.4252,2446.97
227,2017-11-22,63.31999969482422,2160.159912109375,59.1057014465332,8.25,69.3018,58.9212,2435.77
228,2017-11-23,,2148.56005859375,58.38090133666992,8.25,69.1302,,2424.97
229,2017-11-24,63.86000061035156,2161.169921875,58.42060089111328,8.25,69.2843,58.4347,2425.97
230,2017-11-27,63.84000015258789,2145.8701171875,58.375,8.25,69.4274,58.1807,2425.82
231,2017-11-28,63.61000061035156,2149.449951171875,58.43489837646485,8.25,69.4059,58.3377,2429.95
232,2017-11-29,63.11000061035156,2124.080078125,58.38320159912109,8.25,69.1616,58.3288,2428.34
233,2017-11-30,63.56999969482422,2100.6201171875,58.59669876098633,8.25,69.3807,58.5533,2414.85
234,2017-12-01,63.4900016784668,2105.989990234375,58.44779968261719,8.25,69.7687,58.5751,2403.02
235,2017-12-04,62.45000076293945,2119.419921875,58.801700592041016,8.25,69.8643,58.9228,2425.95
236,2017-12-05,62.86000061035156,2113.68994140625,58.77099990844727,8.25,69.5575,58.6569,2407.63
237,2017-12-06,61.220001220703125,2124.1201171875,58.76340103149414,8.25,69.7257,59.0021,2403.37
238,2017-12-07,62.20000076293945,2103.14990234375,59.15530014038086,8.25,69.8346,59.2412,2395.93
239,2017-12-08,63.400001525878906,2104.989990234375,59.1968002319336,8.25,69.5983,59.2659,2374.5
240,2017-12-11,64.69000244140625,2148.60009765625,59.07979965209961,8.25,69.8294,59.2219,2383.22
241,2017-12-12,63.34000015258789,2160.75,58.912899017333984,8.25,69.2954,58.8458,2352.08
242,2017-12-13,62.43999862670898,2131.93994140625,59.18429946899414,8.25,69.431,59.0733,2360.95
243,2017-12-14,63.310001373291016,2152.409912109375,58.550201416015625,8.25,69.3202,58.6602,2369.96
244,2017-12-15,63.22999954223633,2143.989990234375,58.811500549316406,8.25,69.4082,58.8567,2380.77
245,2017-12-18,63.40999984741211,2134.580078125,58.595001220703125,7.75,69.1005,58.6404,2375.14
246,2017-12-19,63.79999923706055,2118.159912109375,58.63990020751953,7.75,69.1714,58.6057,2380.2
247,2017-12-20,64.55999755859375,2102.969970703125,58.74369812011719,7.75,69.4671,58.6691,2389.85
248,2017-12-21,64.9000015258789,2093.3798828125,58.69770050048828,7.75,69.4649,58.5218,2383.26
249,2017-12-22,65.25,2102.93994140625,58.410301208496094,7.75,69.056,58.2707,2377.44
250,2017-12-25,,,58.28549957275391,7.75,0.0,,2372.69
251,2017-12-26,67.0199966430664,2097.030029296875,58.03770065307617,7.75,0.0,57.7254,2353.75
252,2017-12-27,66.44000244140625,2106.169921875,57.63719940185547,7.75,68.4317,57.6057,2374.39
253,2017-12-28,66.72000122070312,2102.889892578125,57.74169921875,7.75,68.6139,57.5401,2393.1
254,2017-12-29,66.5999984741211,2109.739990234375,57.56890106201172,7.75,68.8951,57.6101,2400.97
255,2018-01-01,,,57.60480117797852,,,,
256,2018-01-02,66.56999969482422,,57.58300018310547,,,,
257,2018-01-03,67.83999633789062,2152.969970703125,57.52799987792969,,0.0,,
258,2018-01-04,68.06999969482422,2197.60009765625,57.11930084228516,,0.0,,
259,2018-01-05,67.62000274658203,2207.409912109375,56.9723014831543,,0.0,,
260,2018-01-08,67.77999877929688,,56.98899841308594,,,,
261,2018-01-09,68.81999969482422,2225.389892578125,57.09090042114258,7.75,68.1566,57.0466,2411.72
262,2018-01-10,69.19999694824219,2232.27001953125,56.859901428222656,7.75,68.057,56.9343,2416.66
263,2018-01-11,69.26000213623047,2246.449951171875,57.02090072631836,7.75,68.0342,56.9807,2418.56
264,2018-01-12,69.87000274658203,2262.3798828125,56.50320053100586,7.75,68.3858,56.5557,2425.6
265,2018-01-15,,2261.530029296875,56.54869842529297,7.75,68.9688,,2433.4
266,2018-01-16,69.1500015258789,2257.889892578125,56.310001373291016,7.75,68.9858,56.4193,2420.14
267,2018-01-17,69.37999725341797,2277.889892578125,56.445899963378906,7.75,69.1975,56.7045,2433.29
268,2018-01-18,69.30999755859375,2297.469970703125,56.8650016784668,7.75,69.2514,56.6901,2426.61
269,2018-01-19,68.61000061035156,2286.330078125,56.49369812011719,7.75,69.4007,56.5653,2430.33
270,2018-01-22,69.02999877929688,2308.610107421875,56.59249877929688,7.75,69.2833,56.5784,2428.91
271,2018-01-23,69.95999908447266,,56.46039962768555,7.75,69.1108,56.4765,2425.06
272,2018-01-24,70.52999877929688,2306.989990234375,56.347198486328125,7.75,69.4815,56.3513,2448.38
